20111122,100000,7543.00000,7687.00000,7543.00000,7666.00000,2968400
20111122,100500,7665.00000,7687.00000,7655.00000,7687.00000,1171400
20111122,101000,7687.00000,7721.00000,7684.00000,7708.00000,2304700
20111122,101500,7710.00000,7717.00000,7693.00000,7698.00000,637200
20111122,102000,7697.00000,7713.00000,7690.00000,7708.00000,677900
20111122,102500,7708.00000,7715.00000,7685.00000,7690.00000,844400
20111122,103000,7692.00000,7695.00000,7673.00000,7688.00000,645400
20111122,103500,7688.00000,7708.00000,7687.00000,7700.00000,497200
20111122,104000,7700.00000,7709.00000,7694.00000,7706.00000,319900
20111122,104500,7706.00000,7719.00000,7704.00000,7713.00000,632800
20111122,105000,7712.00000,7719.00000,7703.00000,7719.00000,840500
20111122,105500,7719.00000,7733.00000,7711.00000,7729.00000,970900
20111122,110000,7730.00000,7743.00000,7726.00000,7730.00000,1158400
20111122,110500,7730.00000,7738.00000,7726.00000,7727.00000,407300
20111122,111000,7727.00000,7730.00000,7712.00000,7719.00000,580300
20111122,111500,7720.00000,7727.00000,7714.00000,7727.00000,520800
20111122,112000,7726.00000,7741.00000,7724.00000,7730.00000,512900
20111122,112500,7730.00000,7732.00000,7712.00000,7721.00000,535300
20111122,113000,7719.00000,7722.00000,7711.00000,7720.00000,382600
20111122,113500,7717.00000,7721.00000,7707.00000,7719.00000,507200
20111122,114000,7719.00000,7726.00000,7695.00000,7722.00000,712700
20111122,114500,7722.00000,7759.00000,7722.00000,7745.00000,1113800
20111122,115000,7746.00000,7754.00000,7741.00000,7748.00000,702600
20111122,115500,7749.00000,7758.00000,7740.00000,7755.00000,673600
20111122,120000,7755.00000,7777.00000,7745.00000,7770.00000,2261000
20111122,120500,7771.00000,7794.00000,7768.00000,7782.00000,1705600
20111122,121000,7782.00000,7789.00000,7748.00000,7752.00000,1434200
20111122,121500,7753.00000,7767.00000,7740.00000,7745.00000,1279600
20111122,122000,7745.00000,7750.00000,7719.00000,7720.00000,1878700
20111122,122500,7720.00000,7752.00000,7718.00000,7749.00000,1368900
20111122,123000,7749.00000,7774.00000,7745.00000,7758.00000,1155700
20111122,123500,7758.00000,7769.00000,7750.00000,7762.00000,659700
20111122,124000,7764.00000,7765.00000,7745.00000,7757.00000,458300
20111122,124500,7757.00000,7762.00000,7737.00000,7749.00000,493000
20111122,125000,7751.00000,7753.00000,7730.00000,7730.00000,541800
20111122,125500,7729.00000,7733.00000,7711.00000,7733.00000,922000
20111122,130000,7733.00000,7733.00000,7695.00000,7717.00000,1709100
20111122,130500,7714.00000,7733.00000,7712.00000,7723.00000,420000
20111122,131000,7724.00000,7725.00000,7678.00000,7682.00000,1586900
20111122,131500,7685.00000,7696.00000,7677.00000,7690.00000,756500
20111122,132000,7690.00000,7713.00000,7687.00000,7696.00000,732600
20111122,132500,7699.00000,7710.00000,7693.00000,7703.00000,372200
20111122,133000,7707.00000,7709.00000,7696.00000,7708.00000,469200
20111122,133500,7708.00000,7715.00000,7681.00000,7685.00000,493300
20111122,134000,7683.00000,7699.00000,7682.00000,7690.00000,365600
20111122,134500,7691.00000,7700.00000,7677.00000,7677.00000,394300
20111122,135000,7677.00000,7679.00000,7640.00000,7653.00000,1863700
20111122,135500,7652.00000,7663.00000,7630.00000,7632.00000,952100
20111122,140000,7632.00000,7655.00000,7632.00000,7649.00000,616800
20111122,140500,7651.00000,7684.00000,7648.00000,7683.00000,673900
20111122,141000,7682.00000,7693.00000,7676.00000,7689.00000,468100
20111122,141500,7690.00000,7737.00000,7678.00000,7730.00000,1548000
20111122,142000,7727.00000,7733.00000,7718.00000,7719.00000,950000
20111122,142500,7719.00000,7750.00000,7717.00000,7745.00000,1319200
20111122,143000,7745.00000,7763.00000,7745.00000,7761.00000,1890600
20111122,143500,7761.00000,7763.00000,7747.00000,7751.00000,1051200
20111122,144000,7750.00000,7765.00000,7748.00000,7751.00000,875900
20111122,144500,7754.00000,7755.00000,7733.00000,7739.00000,2095200
20111122,145000,7739.00000,7740.00000,7718.00000,7727.00000,822300
20111122,145500,7727.00000,7743.00000,7723.00000,7738.00000,503900
20111122,150000,7738.00000,7745.00000,7718.00000,7724.00000,679600
20111122,150500,7724.00000,7739.00000,7710.00000,7739.00000,719000
20111122,151000,7739.00000,7744.00000,7724.00000,7744.00000,741200
20111122,151500,7741.00000,7761.00000,7741.00000,7757.00000,1366400
20111122,152000,7756.00000,7761.00000,7733.00000,7739.00000,464700
20111122,152500,7738.00000,7747.00000,7732.00000,7741.00000,309200
20111122,153000,7742.00000,7750.00000,7735.00000,7736.00000,791600
20111122,153500,7740.00000,7752.00000,7735.00000,7746.00000,290100
20111122,154000,7744.00000,7747.00000,7733.00000,7744.00000,443400
20111122,154500,7745.00000,7746.00000,7736.00000,7737.00000,316400
20111122,155000,7739.00000,7745.00000,7734.00000,7735.00000,387300
20111122,155500,7735.00000,7739.00000,7718.00000,7727.00000,624800
20111122,160000,7727.00000,7733.00000,7721.00000,7726.00000,248700
20111122,160500,7722.00000,7738.00000,7718.00000,7726.00000,465600
20111122,161000,7727.00000,7736.00000,7715.00000,7719.00000,428700
20111122,161500,7717.00000,7723.00000,7704.00000,7710.00000,1386400
20111122,162000,7710.00000,7721.00000,7707.00000,7720.00000,328800
20111122,162500,7717.00000,7729.00000,7713.00000,7718.00000,363900
20111122,163000,7717.00000,7728.00000,7714.00000,7727.00000,340700
20111122,163500,7728.00000,7734.00000,7717.00000,7718.00000,301400
20111122,164000,7720.00000,7725.00000,7701.00000,7704.00000,692500
20111122,164500,7706.00000,7709.00000,7681.00000,7707.00000,1355700
20111122,165000,7705.00000,7714.00000,7696.00000,7714.00000,316100
20111122,165500,7714.00000,7730.00000,7711.00000,7728.00000,754300
20111122,170000,7723.00000,7733.00000,7710.00000,7716.00000,690600
20111122,170500,7715.00000,7728.00000,7709.00000,7725.00000,680900
20111122,171000,7727.00000,7734.00000,7721.00000,7730.00000,571700
20111122,171500,7728.00000,7738.00000,7684.00000,7686.00000,1700800
20111122,172000,7687.00000,7699.00000,7670.00000,7673.00000,966700
20111122,172500,7671.00000,7702.00000,7670.00000,7681.00000,564200
20111122,173000,7685.00000,7685.00000,7636.00000,7638.00000,3555900
20111122,173500,7638.00000,7640.00000,7590.00000,7609.00000,2599200
20111122,174000,7610.00000,7613.00000,7560.00000,7566.00000,2605400
20111122,174500,7564.00000,7565.00000,7532.00000,7557.00000,2648400
20111122,175000,7557.00000,7578.00000,7547.00000,7573.00000,1490900
20111122,175500,7571.00000,7600.00000,7570.00000,7596.00000,794900
20111122,180000,7595.00000,7597.00000,7565.00000,7587.00000,1486700
20111122,180500,7585.00000,7588.00000,7565.00000,7573.00000,431200
20111122,181000,7572.00000,7587.00000,7558.00000,7582.00000,703200
20111122,181500,7582.00000,7588.00000,7556.00000,7558.00000,700800
20111122,182000,7559.00000,7590.00000,7555.00000,7588.00000,497800
20111122,182500,7588.00000,7609.00000,7578.00000,7579.00000,859100
20111122,183000,7582.00000,7595.00000,7553.00000,7587.00000,1569000
20111122,183500,7588.00000,7613.00000,7567.00000,7613.00000,1419300
20111122,184000,7613.00000,7640.00000,7610.00000,7635.00000,1714600
20111122,190000,7640.00000,7645.00000,7603.00000,7610.00000,464300
20111122,190500,7608.00000,7626.00000,7605.00000,7625.00000,302900
20111122,191000,7627.00000,7628.00000,7610.00000,7612.00000,140600
20111122,191500,7613.00000,7627.00000,7613.00000,7625.00000,93900
20111122,192000,7627.00000,7634.00000,7623.00000,7630.00000,128100
20111122,192500,7630.00000,7667.00000,7630.00000,7651.00000,478100
20111122,193000,7651.00000,7679.00000,7649.00000,7649.00000,602400
20111122,193500,7649.00000,7655.00000,7639.00000,7639.00000,196900
20111122,194000,7638.00000,7650.00000,7622.00000,7626.00000,153700
20111122,194500,7627.00000,7640.00000,7597.00000,7600.00000,372300
20111122,195000,7599.00000,7608.00000,7582.00000,7597.00000,243600
20111122,195500,7597.00000,7604.00000,7569.00000,7582.00000,352500
20111122,200000,7580.00000,7601.00000,7574.00000,7599.00000,316500
20111122,200500,7599.00000,7610.00000,7586.00000,7607.00000,133700
20111122,201000,7607.00000,7619.00000,7604.00000,7617.00000,164200
20111122,201500,7617.00000,7623.00000,7600.00000,7620.00000,159000
20111122,202000,7619.00000,7620.00000,7587.00000,7596.00000,136000
20111122,202500,7596.00000,7603.00000,7586.00000,7586.00000,131300
20111122,203000,7587.00000,7595.00000,7567.00000,7567.00000,212700
20111122,203500,7567.00000,7594.00000,7560.00000,7594.00000,347400
20111122,204000,7592.00000,7595.00000,7575.00000,7595.00000,119500
20111122,204500,7592.00000,7607.00000,7587.00000,7597.00000,111300
20111122,205000,7597.00000,7618.00000,7591.00000,7616.00000,106500
20111122,205500,7615.00000,7625.00000,7612.00000,7621.00000,110000
20111122,210000,7617.00000,7663.00000,7617.00000,7650.00000,333200
20111122,210500,7651.00000,7680.00000,7651.00000,7661.00000,354200
20111122,211000,7665.00000,7670.00000,7657.00000,7660.00000,197800
20111122,211500,7660.00000,7675.00000,7651.00000,7655.00000,296300
20111122,212000,7656.00000,7664.00000,7646.00000,7651.00000,101200
20111122,212500,7654.00000,7666.00000,7640.00000,7652.00000,225300
20111122,213000,7652.00000,7663.00000,7642.00000,7663.00000,158500
20111122,213500,7663.00000,7667.00000,7650.00000,7651.00000,80700
20111122,214000,7651.00000,7666.00000,7650.00000,7663.00000,85300
20111122,214500,7665.00000,7667.00000,7646.00000,7646.00000,117100
20111122,215000,7646.00000,7664.00000,7646.00000,7659.00000,119900
20111122,215500,7660.00000,7684.00000,7659.00000,7680.00000,233400
20111122,220000,7681.00000,7690.00000,7669.00000,7672.00000,245300
20111122,220500,7672.00000,7674.00000,7651.00000,7655.00000,227000
20111122,221000,7656.00000,7661.00000,7648.00000,7660.00000,156300
20111122,221500,7661.00000,7675.00000,7660.00000,7674.00000,142000
20111122,222000,7673.00000,7679.00000,7664.00000,7666.00000,132000
20111122,222500,7665.00000,7679.00000,7659.00000,7666.00000,110300
20111122,223000,7664.00000,7681.00000,7662.00000,7678.00000,149800
20111122,223500,7678.00000,7690.00000,7675.00000,7683.00000,149300
20111122,224000,7683.00000,7684.00000,7668.00000,7676.00000,98300
20111122,224500,7674.00000,7677.00000,7668.00000,7675.00000,50900
20111122,225000,7675.00000,7676.00000,7665.00000,7670.00000,58400
20111122,225500,7670.00000,7670.00000,7640.00000,7653.00000,454500
20111122,230000,7650.00000,7660.00000,7644.00000,7645.00000,101700
20111122,230500,7648.00000,7663.00000,7645.00000,7662.00000,124700
20111122,231000,7660.00000,7687.00000,7659.00000,7677.00000,246800
20111122,231500,7677.00000,7685.00000,7668.00000,7676.00000,105500
20111122,232000,7673.00000,7679.00000,7640.00000,7648.00000,234200
20111122,232500,7649.00000,7660.00000,7648.00000,7650.00000,59400
20111122,233000,7650.00000,7655.00000,7643.00000,7644.00000,43500
20111122,233500,7644.00000,7658.00000,7631.00000,7654.00000,238000
