20111101,140000,7923.00000,7927.00000,7912.00000,7925.00000,272300
20111101,140500,7922.00000,7925.00000,7900.00000,7913.00000,1067800
20111101,141000,7913.00000,7920.00000,7893.00000,7900.00000,1351900
20111101,141500,7902.00000,7914.00000,7890.00000,7908.00000,1064200
20111101,142000,7908.00000,7912.00000,7895.00000,7903.00000,1027200
20111101,142500,7901.00000,7909.00000,7870.00000,7884.00000,1584100
20111101,143000,7887.00000,7891.00000,7864.00000,7887.00000,893400
20111101,143500,7885.00000,7897.00000,7881.00000,7883.00000,463000
20111101,144000,7884.00000,7889.00000,7866.00000,7878.00000,734900
20111101,144500,7881.00000,7891.00000,7877.00000,7890.00000,271900
20111101,145000,7888.00000,7911.00000,7883.00000,7886.00000,734900
20111101,145500,7887.00000,7902.00000,7870.00000,7902.00000,1039300
20111101,150000,7902.00000,7903.00000,7883.00000,7887.00000,764000
20111101,150500,7889.00000,7913.00000,7885.00000,7909.00000,395600
20111101,151000,7910.00000,7923.00000,7906.00000,7923.00000,421800
20111101,151500,7923.00000,7931.00000,7917.00000,7925.00000,489000
20111101,152000,7927.00000,7929.00000,7905.00000,7913.00000,689600
20111101,152500,7914.00000,7914.00000,7895.00000,7896.00000,505600
20111101,153000,7898.00000,7899.00000,7869.00000,7873.00000,1310500
20111101,153500,7873.00000,7887.00000,7868.00000,7881.00000,601600
20111101,154000,7882.00000,7905.00000,7880.00000,7894.00000,761600
20111101,154500,7893.00000,7908.00000,7890.00000,7890.00000,635400
20111101,155000,7894.00000,7898.00000,7846.00000,7850.00000,2019200
20111101,155500,7850.00000,7858.00000,7830.00000,7857.00000,2419000
20111101,160000,7857.00000,7865.00000,7807.00000,7823.00000,1965100
20111101,160500,7823.00000,7849.00000,7819.00000,7843.00000,961200
20111101,161000,7846.00000,7856.00000,7839.00000,7848.00000,1176800
20111101,161500,7848.00000,7855.00000,7827.00000,7833.00000,607100
20111101,162000,7836.00000,7843.00000,7829.00000,7834.00000,747700
20111101,162500,7835.00000,7838.00000,7825.00000,7830.00000,455800
20111101,163000,7827.00000,7840.00000,7817.00000,7834.00000,503500
20111101,163500,7834.00000,7839.00000,7816.00000,7819.00000,565900
20111101,164000,7819.00000,7827.00000,7804.00000,7812.00000,367000
20111101,164500,7816.00000,7828.00000,7795.00000,7803.00000,899700
20111101,165000,7806.00000,7807.00000,7782.00000,7802.00000,755500
20111101,165500,7802.00000,7825.00000,7801.00000,7804.00000,417000
20111101,170000,7804.00000,7808.00000,7768.00000,7770.00000,875100
20111101,170500,7769.00000,7779.00000,7756.00000,7776.00000,648000
20111101,171000,7775.00000,7794.00000,7770.00000,7794.00000,551100
20111101,171500,7794.00000,7804.00000,7778.00000,7781.00000,452900
20111101,172000,7782.00000,7794.00000,7781.00000,7788.00000,291400
20111101,172500,7789.00000,7790.00000,7775.00000,7776.00000,429500
20111101,173000,7776.00000,7798.00000,7756.00000,7791.00000,964500
20111101,173500,7792.00000,7828.00000,7789.00000,7811.00000,911900
20111101,174000,7810.00000,7843.00000,7808.00000,7835.00000,816600
20111101,174500,7833.00000,7844.00000,7820.00000,7834.00000,1033300
20111101,175000,7835.00000,7836.00000,7775.00000,7775.00000,1473900
20111101,175500,7779.00000,7787.00000,7750.00000,7787.00000,1669100
20111101,180000,7783.00000,7830.00000,7755.00000,7827.00000,2917900
20111101,180500,7825.00000,7841.00000,7806.00000,7823.00000,1718300
20111101,181000,7826.00000,7850.00000,7815.00000,7829.00000,2506300
20111101,181500,7829.00000,7832.00000,7797.00000,7799.00000,877600
20111101,182000,7797.00000,7801.00000,7759.00000,7779.00000,1063600
20111101,182500,7779.00000,7809.00000,7773.00000,7778.00000,2139900
20111101,183000,7776.00000,7778.00000,7707.00000,7748.00000,2434300
20111101,183500,7748.00000,7769.00000,7737.00000,7739.00000,1007200
20111101,184000,7739.00000,7789.00000,7738.00000,7774.00000,1755700
20111101,190000,7756.00000,7790.00000,7748.00000,7772.00000,281000
20111101,190500,7773.00000,7776.00000,7743.00000,7743.00000,365200
20111101,191000,7743.00000,7788.00000,7743.00000,7772.00000,896200
20111101,191500,7776.00000,7797.00000,7769.00000,7791.00000,234200
20111101,192000,7792.00000,7796.00000,7773.00000,7778.00000,170400
20111101,192500,7778.00000,7805.00000,7778.00000,7791.00000,486300
20111101,193000,7791.00000,7794.00000,7770.00000,7773.00000,328900
20111101,193500,7773.00000,7787.00000,7764.00000,7771.00000,308500
20111101,194000,7771.00000,7780.00000,7751.00000,7757.00000,189600
20111101,194500,7757.00000,7776.00000,7750.00000,7760.00000,157300
20111101,195000,7760.00000,7761.00000,7749.00000,7751.00000,133600
20111101,195500,7751.00000,7756.00000,7742.00000,7750.00000,132300
20111101,200000,7749.00000,7749.00000,7708.00000,7710.00000,293100
20111101,200500,7710.00000,7728.00000,7684.00000,7715.00000,526500
20111101,201000,7714.00000,7735.00000,7712.00000,7723.00000,159900
20111101,201500,7722.00000,7726.00000,7713.00000,7714.00000,93000
20111101,202000,7716.00000,7718.00000,7707.00000,7717.00000,86800
20111101,202500,7717.00000,7736.00000,7716.00000,7732.00000,81400
20111101,203000,7731.00000,7769.00000,7722.00000,7762.00000,264300
20111101,203500,7761.00000,7789.00000,7756.00000,7784.00000,269400
20111101,204000,7786.00000,7789.00000,7763.00000,7765.00000,317900
20111101,204500,7769.00000,7777.00000,7760.00000,7766.00000,128500
20111101,205000,7766.00000,7766.00000,7726.00000,7734.00000,247100
20111101,205500,7732.00000,7752.00000,7708.00000,7717.00000,619700
20111101,210000,7714.00000,7727.00000,7708.00000,7726.00000,140900
20111101,210500,7726.00000,7738.00000,7720.00000,7726.00000,173500
20111101,211000,7725.00000,7731.00000,7716.00000,7724.00000,79200
20111101,211500,7725.00000,7736.00000,7725.00000,7732.00000,58800
20111101,212000,7730.00000,7730.00000,7700.00000,7703.00000,243500
20111101,212500,7704.00000,7769.00000,7700.00000,7766.00000,259500
20111101,213000,7764.00000,7790.00000,7752.00000,7782.00000,476300
20111101,213500,7783.00000,7789.00000,7765.00000,7765.00000,225100
20111101,214000,7766.00000,7790.00000,7766.00000,7790.00000,150400
20111101,214500,7790.00000,7825.00000,7790.00000,7803.00000,421400
20111101,215000,7804.00000,7819.00000,7794.00000,7801.00000,188300
20111101,215500,7800.00000,7800.00000,7770.00000,7782.00000,224000
20111101,220000,7783.00000,7811.00000,7779.00000,7793.00000,313100
20111101,220500,7795.00000,7817.00000,7787.00000,7816.00000,163400
20111101,221000,7813.00000,7821.00000,7802.00000,7821.00000,208800
20111101,221500,7821.00000,7825.00000,7805.00000,7813.00000,138100
20111101,222000,7815.00000,7839.00000,7815.00000,7839.00000,314600
20111101,222500,7839.00000,7841.00000,7830.00000,7831.00000,208300
20111101,223000,7831.00000,7846.00000,7821.00000,7836.00000,194500
20111101,223500,7836.00000,7839.00000,7804.00000,7804.00000,328200
20111101,224000,7804.00000,7819.00000,7795.00000,7814.00000,250000
20111101,224500,7813.00000,7820.00000,7802.00000,7802.00000,60000
20111101,225000,7801.00000,7825.00000,7788.00000,7792.00000,158800
20111101,225500,7794.00000,7802.00000,7790.00000,7798.00000,114500
20111101,230000,7802.00000,7814.00000,7774.00000,7781.00000,279900
20111101,230500,7781.00000,7794.00000,7770.00000,7782.00000,219800
20111101,231000,7776.00000,7800.00000,7772.00000,7800.00000,169900
20111101,231500,7800.00000,7800.00000,7770.00000,7787.00000,162600
20111101,232000,7788.00000,7788.00000,7771.00000,7775.00000,89600
20111101,232500,7774.00000,7793.00000,7774.00000,7787.00000,84500
20111101,233000,7787.00000,7809.00000,7784.00000,7804.00000,167000
20111101,233500,7803.00000,7820.00000,7802.00000,7815.00000,156900
20111101,234000,7814.00000,7815.00000,7788.00000,7790.00000,272900
20111101,234500,7790.00000,7795.00000,7732.00000,7734.00000,548900
